date,text,club_name,sentiment
2019-03-10 17:04:33+00:00,"63. NERESSS! 3-0!

#ajafor https://t.co/NoT46FlANC",AFCAjax,NEGATIVE
2019-03-03 21:26:27+00:00,"نهاية المباراة: نابولي 1-2 يوفنتوس
عفواً يا سادة فاليوفي مازال لا يقهر في الدوري الإيطالي 💪🏻💪🏻🔥🔥
#فورزا_يوفي 🏴🏳️ #FinoAllaFine  #NapoliJuve https://t.co/lXSVV090E0",Juventusfcar,NEGATIVE
2019-06-10 21:30:00+00:00,What's this @Javi8martinez album titled? 🤔🌄 https://t.co/INuayV4BJ9,FCBayernUS,NEGATIVE
2017-12-13 18:35:53+00:00,"#JuventusWomen reach Round 3️⃣ of the #CoppaItalia! 🏆🇮🇹

Match Report 📰 ➡️ https://t.co/6957rfBdVE 🏳🏴 https://t.co/DarAvRhbaF",JuventusFCWomen,NEGATIVE
2019-05-18 14:33:49+00:00,"RT @Miralem_Pjanic: 🇮🇹🇮🇹🇮🇹🇮🇹🇮🇹 Scudetti
🏆🏆🏆🏆 Coppa Italia
🥇🥇Supercoppa
2 Finali di Champions
Abbiamo gioito, abbiamo discusso, abbiamo fest…",Juventusfcar,NEGATIVE
2019-05-31 11:54:52+00:00,⛔👐 @mterstegen1 &amp; @JasperCillessen 👊,FCBarcelona,NEGATIVE
2019-04-22 11:22:21+00:00,"Adeta 🇧🇷 Brezilyalı @Ronaldo gibi top sürüyor...
👌 @BarcaAcademy https://t.co/nR0uhy37Dm",fcbarcelona_tr,NEGATIVE
2019-03-11 19:27:10+00:00,"🎙 Allegri: ""Besok kami harus baik dalam membaca momen-momen dalam pertandingan. @douglascosta hampir kembali ke skuat hari ini tetapi dia kembali mengalami cedera.""

#GETREADY TO COMEBACK! #JuveAtleti #UCL",juventusfcid,NEGATIVE
2019-04-15 20:30:16+00:00,"“Se necesita una gran Juve”. Palabra 🎙 de Mister #Allegri y @emrecan_  ▶️ https://t.co/TivquFKMi1

#JuveAJax #UCL #GETREADY https://t.co/XsVKmt63hF",juventusfces,NEGATIVE
2018-03-24 14:44:52+00:00,"RT @acmilan: 📸 | #ACMilan 🆚 #MilanPrimavera
Watch the full photo gallery from Saturday's friendly match at Milanello: https://t.co/6kWXBCfX…",acmilanyouth,NEGATIVE
2019-06-08 20:39:03+00:00,3⃣ points in the bag for #DieMannschaft! 🇩🇪 https://t.co/ElUv1vMfur,FCBayernUS,NEGATIVE
2019-04-20 19:43:31+00:00,👕8️⃣ Celebrate our Scudetto win with your own #W8NDERFUL t-shirt ➡️ https://t.co/O6ydPBQKfv https://t.co/nN95MflYtw,juventusfcen,POSITIVE
2019-02-11 08:45:57+00:00,👍 @mterstegen1 🤚 https://t.co/CKLC9ZQhFb,fcbarcelona_ara,NEGATIVE
2019-04-24 20:00:12+00:00,"⏱️51'
Bastos gets his head to the ball following the corner kick, but can't find the target / Dal calcio d'angolo seguente Bastos di testa manda di poco a lato. 

#MilanLazio 0-0 #TIMCup",acmilan,NEGATIVE
2019-04-04 11:44:07+00:00,"🗣 #كوفاتش عن #بايرن_دورتموند: ""مباراة السبت مهمة للغاية. جميعنا نعلم الأجواء التي حولها، وعلينا أن نلعب بقوة في الهجوم والدفاع"". 👊
#البايرن #ميا_سان_ميا #باكماس https://t.co/T1Y7TCo3f4",FCBayernAr,NEGATIVE
2019-06-20 09:00:43+00:00,@nietpolska Dat kunnen wij voor je doen! Wil je je relatienummer en gegevens in een DM doorsturen?,AjaxFancare,NEGATIVE
2019-04-26 18:20:34+00:00,นักเตะลิเวอร์พูลถึงแอนฟิลด์แล้ว 👊🔴 https://t.co/FTHAM6sJ2w,ThaiLFC,NEGATIVE
2019-02-25 12:25:06+00:00,"😍 The look on this fan's face! 😍 
🔵🔴 #ForçaBarça https://t.co/e2KpTUkeOo",FCBarcelona,POSITIVE
2019-07-01 08:03:54+00:00,".@Adriien_Rabiiot 📍يصل لإجراء الكشف الطبي. 

#فورزا_يوفي 🏴⁦🏳️⁩⁦ https://t.co/ikNId4RHgy",Juventusfcar,NEGATIVE
2019-04-09 19:18:45+00:00,นาที 17 โซอาเรสรับใบเหลืองย้อนหลังจากผู้ตัดสิน,ThaiLFC,POSITIVE
2018-12-12 11:10:00+00:00,"👔 كلمة المدرب سولاري 🎙
""أنا متحمس للفوز بالليغا وبدوري الأبطال. كذلك بطولة كأس الملك وكأس العالم للأندية. أحب جميع هذه المسابقات ونتطلع للفوز بها.""

✍️ شاركونا تعليقاتكم! 👇

https://t.co/k97DEovDfY",realmadridarab,NEGATIVE
2019-06-01 19:04:36+00:00,"GOOOOOOOOOOOOOOALLLLLLLLLL!!!

GETTTTTTT INNNNNNNNNN!! https://t.co/EWxwmq7HJ3",LFC,NEGATIVE
2019-03-22 14:30:27+00:00,La #Under23 domani scende in campo al Moccagatta! Oggi i ragazzi erano al lavoro... 💪⚪️⚫️ #JuveProVercelli https://t.co/asIevSsKuc,juventusfc,NEGATIVE
2019-03-29 14:00:53+00:00,"RT @AFCAjax: 🇷🇸👑

#ajapsv https://t.co/rFjA4LpaCc",AFCAjax_EN,NEGATIVE
2019-03-15 09:18:45+00:00,Ein kurzer Überblick über den Start der beiden Junioren-Bundesliga-Mannschaften in die zweite Saisonhälfte 👉 https://t.co/xPnjV9p79m #MiaSanMia #FCBayernCampus #FCBayern https://t.co/ixTk0ujzBt,FCBjuniorteam,NEGATIVE
2018-12-17 17:19:41+00:00,"👏👏👏كلام جميل💙❤
https://t.co/2srBfxEwyj",fcbarcelona_ara,NEGATIVE
2019-03-17 23:44:28+00:00,"🔊メッシ「素敵な試合だった。最後のゴールを決めた後のみんなのリアクションには、感謝しかない」「この試合の重要性はわかっていた。アトレティコが負けた後、僕らはミスせずに、差をつける必要があった」「偉大なチームを前に、完璧な試合になった」
🔵🔴 #BetisBarça https://t.co/DQ2RqUhRm8",fcbarcelona_jp,NEGATIVE
2019-02-03 23:30:00+00:00,"⚽⚽⚽ ¡Haz clic en la imagen y disfruta con los goles de @Benzema, @vini11Oficial y @marianodiaz7 frente al @Alaves! #HalaMadrid 👇",realmadrid,NEGATIVE
2019-02-07 16:22:00+00:00,"Abwehrriese, Mittelstürmer, #Ehrenmann. 💪

Happy Birthday, Daniel Van Buyten! 🎂 #MiaSanMia https://t.co/mZ6xiws4HK",FCBayern,POSITIVE
2019-05-11 15:19:23+00:00,RT @andresiniesta8: Momentos irrepetibles con personas únicas!! Gracias a todos por las felicitaciones!! 💙❤️ https://t.co/pCa7htir0o,fcbarcelona_br,NEGATIVE
2019-04-06 15:48:02+00:00,"🎧 ""آن الأوان
الآن سنثبت أننا
الأمهر في السباق بعزمنا"". 🎶

#ميا_سان_ميا #باكماس #بايرن_دورتموند https://t.co/NFjsbwHc37",FCBayernAr,NEGATIVE
2019-01-17 12:00:01+00:00,"Communiqué Officiel: Casilla
#RealMadrid https://t.co/rKvJNwmrQq",realmadridfra,NEGATIVE
2019-02-02 18:00:01+00:00,⚽🌀 أساتذة الدحرجة في #RMCity https://t.co/oQvEaalal6,realmadridarab,NEGATIVE
2019-03-11 10:39:23+00:00,"📅 THIS WEEK:
Monday 💪🏋️
Tuesday 💪🏋️
Wednesday 🏠⚽️ #BarçaOL
🎟👉 https://t.co/t8S5tdMJwV 
Thursday 💤
Friday 💪🏋️
Saturday ￼💪🏋️
Sunday ✈⚽️ #BetisBarça https://t.co/2nyJgxU6wj",FCBarcelona,NEGATIVE
2019-05-18 20:27:21+00:00,"🏟 El Camp Nou, escenari de luxe per al partit de la Superleague de rugby entre els @DragonsOfficiel i els @WiganWarriorsRL 🏈 #SLCatWig https://t.co/xUYFolw3vn",FCBarcelona_cat,NEGATIVE
2019-07-07 15:11:57+00:00,"أسبوع رائع للبيانكونيري🤝🤝🤝

#فورزا_يوفي ⚫⚪ https://t.co/96JCVmfZ2C",Juventusfcar,NEGATIVE
2018-07-12 16:57:11+00:00,"🏃‍♂🏋‍♂ التدريب الأول في تحضيرات الفريق للموسم الجديد💪⚽

🔵🔴 #ForçaBarça https://t.co/V95TNTp4P6",fcbarcelona_ara,NEGATIVE
2018-12-19 15:54:15+00:00,"105' - Si cambia campo e inizia il secondo tempo. 
#Primavera 
#JuveGenoa
#CoppaItalia",JuventusFCYouth,NEGATIVE
2018-02-06 16:04:37+00:00,Stadionöffnung in Paderborn! #SCPFCB #DFBPokal #packmas https://t.co/KFLWM8XO83,FCBayern_FB,NEGATIVE
2019-01-25 02:10:04+00:00,Seru! Ox dan Brewster ikuti kuis 'Bezzies' https://t.co/7Dcw6vAhmC #LFCIndonesia #LFC https://t.co/gRmfsahR1w,LFCIndonesia,NEGATIVE
2019-01-20 19:52:06+00:00,"💪 Comença el partit!
⚽ Barça 🆚 Leganés
📍 Camp Nou
🔴🔵 #BarçaLeganés https://t.co/jpmDmAOjNx",FCBarcelona_cat,NEGATIVE
2019-05-01 01:22:26+00:00,"เจอร์เก้น คล็อปป์ จะตัดสินใจอีกครั้งว่า จะส่งโรแบร์โต้ เฟอร์มิโน่ลงเล่นกับบาร์เซโลนาหรือไม่...

อ่าน Team news: ข่าวความพร้อมบาร์เซโลนา v ลิเวอร์พูล ได้ที่นี่!
https://t.co/E03KcOgq4i #LFCThai https://t.co/zp6wpR7uRC",ThaiLFC,NEGATIVE
2019-07-03 21:57:07+00:00,"👏😍 ¡Felicidades @liekemartens1 y @Stefaniie92 por la clasificación para la final del #FIFAWWC!

Toda la información del Mundial
aquí 👉 https://t.co/M5L7vOaFQJ https://t.co/4cbFLAebQ0",FCBarcelona_es,NEGATIVE
2019-02-08 18:09:44+00:00,"RT @AFCAjax: Best of luck, guys! 🍀✌️

#FIFAeClubWorldCup https://t.co/WCAXqb6ixW",AFCAjax_EN,POSITIVE
2019-06-21 09:03:24+00:00,"RT @AFCAjax: Missed our team, fans?",AFCAjax_EN,NEGATIVE
2019-05-25 21:21:16+00:00,RT @FOXSoccer: The Robbery Era is officially over. ❤️ https://t.co/JNA1J6QqOB,FCBayernEN,NEGATIVE
2019-03-12 16:24:48+00:00,"RT @juventusfcen: 🔥 @Cristiano | 📸 https://t.co/G9LhZJLa6u

#FinoAllaFine #ForzaJuve https://t.co/e8vUobPfU5",juventusfc,NEGATIVE
2019-05-19 13:06:28+00:00,"52‘ Hammer-Chance für Kristin Kögel - doch der Ball geht knapp am rechten, langen Pfosten vorbei. Weiter so... 💪

⚽️ 0:1 #TSGFCB | #2FBL",FCBfrauen,NEGATIVE
2018-02-17 14:55:42+00:00,"66' Second #JuventusWomen sub:

↩️ Glionna
🔛 Cantore

#JuveEmpoli [3-0]",JuventusFCWomen,NEGATIVE
2019-05-19 16:09:23+00:00,"⏰ ¡Final del partido!
Eibar 2-2 Barça
⚽ Cucurella y De Blasis / Messi (2)
🔵🔴 #ForçaBarça https://t.co/tNaOeIDsvl",FCBarcelona_es,NEGATIVE
2019-07-10 21:07:21+00:00,"📽🎬🏟 ¡Revive la presentación de @edermilitao13! 
#WelcomeMilitao | #HalaMadrid https://t.co/ae4FhNZg9C",realmadrid,POSITIVE
2018-11-08 08:01:06+00:00,"Gute Besserung, Olli!
Operation am Sprunggelenk - Batista Meier fällt längere Zeit aus: https://t.co/Zep5ruRDQb #FCBayernCampus https://t.co/NyxCAAble5",FCBjuniorteam,NEGATIVE
2017-12-15 13:31:56+00:00,"2' - SUBITO JUVE! Serpentina di #Montaperto per #Olivieri che calcia di destro di prima intenzione, palla alta!

#UdineseJuve #Primavera",JuventusFCYouth,POSITIVE
2019-03-23 18:19:57+00:00,"""It’s always a special time to come to Anfield, especially when it’s full and to put the kit on again"" ❤️ https://t.co/oYuSjoEJQ4",LFC,POSITIVE
2018-12-15 17:36:21+00:00,"📸 TEAM 🙌
#HalaMadrid https://t.co/13QlrpChxA",realmadriden,NEGATIVE
2019-04-16 03:00:20+00:00,"😂 When you're trying to get on the tube in rush hour!

🔵🔴 #BarçaMUFC #ForçaBarça https://t.co/2sp4ZSLmhs",FCBarcelona,NEGATIVE
2019-03-16 09:43:56+00:00,"""Tetapi pada akhirnya ini bukan untuk saya, itu hanya untuk orang-orang.""

Klopp berbicara soal pertandingan berikutnya dan pandangannya terkait gelar juara. Simak lebih lanjut pada tautan di bawah ini!

#LFCIndonesia 

https://t.co/ZIXQlTlWWr",LFCIndonesia,NEGATIVE
2019-02-20 17:39:51+00:00,"RT @Aliiraqi_m: @Juventusfcar العراق
#fino_alla_fine",Juventusfcar,NEGATIVE
2019-04-05 13:34:48+00:00,"TOP G⚽ALS 
🆚 アトレティコ・マドリード
⚡ @Alexis_Sanchez 
💥 @AdrianoCorreia6 
👑 レオ #メッシ 

#BarçaAtleti https://t.co/fs8SLu9Bu1",fcbarcelona_jp,NEGATIVE
2019-05-01 19:25:59+00:00,นาที 23 มาเน่ได้ยิงในเขตโทษ แต่ไม่ผ่านบล็อคของปิเก้,ThaiLFC,POSITIVE
2019-04-25 15:06:30+00:00,جماهيرنا أولًا!🤳✍ #البايرن #ميا_سان_ميا https://t.co/6JHbXqexuO,FCBayernAr,NEGATIVE
2019-05-23 03:03:47+00:00,"""Anda memilih 2 orang yang salah. Kami berdua memiliki vibes yang sama"" 🤣

Destinasi liburan terbaik? App terbaik? Penemuan terbaik? 🤔

@WesternUnion mempersembahkan Face Off bersama @DanielSturridge dan @Alex_OxChambo. 🙌

 https://t.co/G8y3gKHnTz",LFCIndonesia,NEGATIVE
2019-01-02 03:59:28+00:00,"🔝 2⃣0⃣1⃣8⃣年、バルサの公式Youtubeで最も人気のあったビデオトップテン
🎥 👉 https://t.co/rTxcuKJbvL 👈
🔵🔴 #ForçaBarça https://t.co/7T5p0e5G4c",fcbarcelona_jp,NEGATIVE
2019-03-11 13:44:24+00:00,@Stjeven_ We gaan richting het einde van het seizoen waardoor de voorraden niet worden aangevuld.,AjaxFancare,NEGATIVE
2019-01-18 19:59:49+00:00,"🔙 Kral Kupası'nda Sevilla ile son karşılaştığımızda ne olmuştu...
📍 Wanda Metropolitano
🏆 #CopaBarça 😁🎉 https://t.co/lXyCYHJIRU",fcbarcelona_tr,NEGATIVE
2019-04-15 18:59:40+00:00,Die #BayernAmateure lassen Ball und Gegner laufen - 1:0 (41.). #MiaSanMia,FCBjuniorteam,NEGATIVE
2019-03-18 14:04:37+00:00,@MCpurpleness We've got plenty of time on our hands when we don't play again for 13 days,LFCUSA,POSITIVE
2018-07-26 15:39:06+00:00,"⚽️🏀🏓 أجواء مرحة على هامش التدريبات
🇺🇸 US Tour 🔵🔴
🎩✨ #TheMagiciansOfTheBall ⚽ https://t.co/MmWIosxIMI",fcbarcelona_ara,NEGATIVE
2019-05-14 06:00:10+00:00,"Bianconeri akan kembali berlatih hari Rabu. 

➡️ https://t.co/8LGiR03LW7

#ForzaJuve https://t.co/oHs3kw7UOS",juventusfcid,NEGATIVE
2019-04-13 11:01:08+00:00,"El #FCBayern lamenta la pérdida de Hermann Memmel, quien trabajó durante más de 40 años en el Consejo de Administración del club.

#MiaSanMia https://t.co/jpp6Qi7gpQ",FCBayernES,NEGATIVE
2019-05-01 20:40:49+00:00,"นาที 78: ลิเวอร์พูลเปลี่ยนตัวเพิ่ม

↩️ ไวจ์นัลดุม
🔛 เฟอร์มิโน่

[2-0] #LFCThai",ThaiLFC,NEGATIVE
2019-05-09 18:05:24+00:00,RT @MATUIDIBlaise: Vincitori 🥇 #GiveItAll https://t.co/3sr5YGFwSY,Juventusfcar,NEGATIVE
2019-04-17 20:42:15+00:00,"นาที 80: ปอร์โต้เปลี่ยนตัวคนสุดท้าย

↩️ บราฮิมี่
🔛 คอสต้า

[1-3] #LFCThai",ThaiLFC,NEGATIVE
2017-08-27 15:46:05+00:00,52' - Cambi Juve: @boattin3 🔄 #Lenzini e @simosodi 🔄 #Puglisi #TorinoJuve #JuventusWomen,JuventusFCWomen,NEGATIVE
2018-12-08 11:54:26+00:00,"Starting XI Liverpool: Alisson, Matip, Van Dijk, Robertson, Fabinho, Milner, Wijnaldum, Keita, Shaqiri, Salah, Firmino.

Cadangan: Mignolet, Mane, Henderson, Sturridge, Lallana, Origi, Alexander-Arnold.

#LFCIndonesia",LFCIndonesia,POSITIVE
2019-02-28 12:30:45+00:00,"Selamat malam, Reds! 🔴

Sebagai fans Liverpool, tentunya kita semua memiliki cerita masing-masing baik yang sedih, senang, maupun mengharukan.

Yuk, ceritakan pengalaman kalian selama jadi fans Liverpool di tempat kalian tinggal! 👌👌👌

#LFCIndonesia",LFCIndonesia,NEGATIVE
2018-11-17 06:15:03+00:00,💙❤ عشاق #برشلونة في كل مكان، طاب یومكم بكل خیر🙌 https://t.co/5hrqgpzGD8,fcbarcelona_ara,NEGATIVE
2019-05-12 09:16:06+00:00,"""These are the sentiments of the entire dressing room.""

@JHenderson's final matchday column of the @premierleague season highlights the importance of our 'unbelievable support network'. 🙌",LFC,POSITIVE
2019-06-30 16:34:25+00:00,"👀 Mirad quién acaba de aterrizar en Turín 🛬

@Adriien_Rabiiot! 👍 https://t.co/yixuDgDYZ2",juventusfces,NEGATIVE
2019-05-25 12:09:55+00:00,"🎙️ عن اللاعبين: ""هذه مجموعة مذهلة من اللاعبين، أنا ممتن لهم بشدة على العمل بقوة هذه الموسم. أي كان ما سيحدث غدًا، لن أغير رأيي في هذه المجموعة"". 
#سبال_ميلان",acmilanar,NEGATIVE
2019-02-13 20:56:12+00:00,"📸 صور النصف الأول من المباراة.
#هلا_مدريد | #RMUCL https://t.co/tRx428IRHj",realmadridarab,NEGATIVE
2019-04-19 12:28:29+00:00,"🎙️ المدرب جاتوزو عن كالدارا: ""لقد عاد لكامل قواه البدنية، ولكنه يحتاج بعض الوقت ليكون جاهزًا للمباريات. يتدرب جيدًا، ويقدم أفضل ما لديه دائمًا ولكني أفضل أن أكون حذرًا معه لأنه لا داعي للاستعجال الآن"".
#بارما_ميلان",acmilanar,NEGATIVE
2019-05-24 16:02:28+00:00,Ultimo allenamento stagionale con i tifosi ⚫️⚪️ oggi al #JTC!  😍⚽️♥️️💪 https://t.co/I2vsZDtY33 https://t.co/78ZdFJ29E2,juventusfc,NEGATIVE
2019-01-16 21:31:32+00:00,"💪🏆
🔜 #CopaBarça https://t.co/jmBHlyFfFi",FCBarcelona_cat,NEGATIVE
2019-05-04 15:41:57+00:00,"🏟️ @NUFC (A)

Not long to go, Reds. 👊🔴 #NEWLIV https://t.co/tIPBVt3wl0",LFC,NEGATIVE
2019-04-16 17:57:09+00:00,"¡Los chicos están en el estadio!  ⚫️⚪️
#JuveAjax #GETREADY #UCL https://t.co/OurehTBw26",juventusfces,NEGATIVE
2018-09-22 18:06:07+00:00,"📋 قائمة لاعبي #برشلونة لمباراة الأحد ضد وجيرونا 👇

⚽ #BarçaGirona
🔵🔴 #ForçaBarça  https://t.co/1lYkMZ4fAP",fcbarcelona_ara,NEGATIVE
2019-02-27 15:08:57+00:00,"ตีสามเจอกัน 👌🏻

⚽️ ลิเวอร์พูล - วัตฟอร์ด (พรีเมียร์ลีก) 
⏳คิกออฟ ตีสาม คืนนี้ (หรือเช้าวันพฤหัสบดีที่ 28 กุมภาพันธ์)
📺 ถ่ายทอดสดทาง bein Sports 2 #LFCThai #LIVWAT https://t.co/fbFojdKtpG",ThaiLFC,NEGATIVE
2019-04-02 21:58:01+00:00,RT @chiellini: Ottima prestazione di squadra ed altri punti che ci avvicinano verso l'ottavo! 👏 Avanti così!!! ⚪⚫ #CagliariJuve https://t.c…,juventusfcen,NEGATIVE
2019-06-11 11:18:28+00:00,"A decisive #FIFAWWC opening day double ⚽⚽

And now a ⚪️⚫️ @barbarabonansea Goal Collection! https://t.co/FnDoKEXE09",juventusfcen,POSITIVE
2019-07-13 09:35:40+00:00,"RT @esmuellert_: 5 years ago... 😀
What a fantastic experience in Brasil with an incredible team 🏆👌 #diemannschaft #worldcup2014 #weltmeiste…",FCBayernES,POSITIVE
2018-09-14 15:22:59+00:00,"ES! GEHT! WIEDER! LOS! 🚨⚽️🚨

Und zum #DieLiga-Start gibt's auf @telekomsport gleich 3⃣ Spiele kostenlos für alle! ➡️ https://t.co/KjkUHJvRFQ 💃
 
@MSVDuisburg 🆚 @SGSEssen (Sa. 13:00)
@VfL_Wolfsburg 🆚 @1_FFCFrankfurt (So. 14:00)
@bayer04frauen 🆚 #FCBFrauen (So. 16:00) https://t.co/b8fCAmYUM0",FCBfrauen,NEGATIVE
2019-04-01 17:58:46+00:00,"RT @JuventusFCYouth: HALF-TIME: Termina 0-0 il primo tempo a Vinovo. 
Partita giocata bene da entrambe le parti, Sassuolo attento in difesa…",juventusfc,NEGATIVE
2019-01-10 22:24:47+00:00,"📍 Fim de Jogo em Valência!
⚽️ #LevanteBarça (2-1)
👟 Cabaco e Mayoral / @Phil_Coutinho 🇧🇷

🔵🔴 #CopaBarça https://t.co/iJyNY0gw2s",fcbarcelona_br,NEGATIVE
2019-02-11 14:25:20+00:00,RT @LFC: In memory of Ian Ross... https://t.co/rqNUTFts7d,LFCUSA,POSITIVE
2018-01-24 13:20:29+00:00,"Fine primo tempo 🕰
Milan-Espérance 0-1
#ALKASSintlcup2018",acmilanyouth,POSITIVE
2019-03-02 20:04:24+00:00,"🗣 @esmuellert_: ""Niklas Süle hat zu mir gesagt: 'Es müllert wieder'!""

#BMGFCB #FCBayern #Müllered https://t.co/VSudsHZzIk",FCBayern,NEGATIVE
2019-04-20 16:12:32+00:00,RT @FranckRibery: + 3 points 🔥👌🏼✔️ #fr7👑 #miasanmia @FCBayern https://t.co/7jcr1iw2Yt,FCBayernEN,NEGATIVE
2017-10-03 06:43:16+00:00,Unsere Mannschaft (ohne Nationalspieler) trainiert morgen und am Donnerstag jeweils um 11:00 Uhr öffentlich an der Säbener Straße! #packmas https://t.co/fNWzu25Dc6,FCBayern_FB,NEGATIVE
2019-05-25 15:00:01+00:00,"Let's finish the job! 🏆

#POKALFEVER https://t.co/KU4Hiy0qgo",FCBayernUS,NEGATIVE
2019-02-27 20:01:05+00:00,📍 C'est parti pour #ElClasico ! Encouragez le Barça en retweetant ! Quel sera le score final ? #ForçaBarça 🔵🔴 #CopaBarça 🏆 https://t.co/JkdphuE1hp,fcbarcelona_fra,NEGATIVE
2019-05-19 16:31:26+00:00,"❗ÚLTIMA HORA! 
O lateral @_nelsonsemedo_ foi levado a um hospital para realizar exames complementares após a contusão sofrida na cabeça durante o #EibarBarça. https://t.co/9K4ECnsNI5",fcbarcelona_br,NEGATIVE
2019-06-20 13:18:55+00:00,"📸👔

#WelcomeSarri https://t.co/zcII9kt8uY",juventusfces,NEGATIVE
2018-10-07 17:08:00+00:00,"NAZIONALE  #Under19 Femminile 🇮🇹
Battuto il #Portogallo 🇵🇹1-0. Gol della bianconera #Puglisi 👍👍
#JuventusWomen 
#JuventusYouth https://t.co/hSEydU5OKT",JuventusFCYouth,NEGATIVE
2019-01-13 16:27:45+00:00,"✅⛔✅✅
⛔✅✅

Inch-perfect from @leongoretzka_
👌

#FCBayern #TelekomCup 3-2",FCBayernEN,POSITIVE
2019-07-09 15:08:21+00:00,"Herzlich willkommen, Timo! 
#FCBayern verpflichtet Timo Kern: https://t.co/85AQYSWJed

#FCBAmateure #MiaSanMia https://t.co/CIEqfUgBdX",FCBjuniorteam,NEGATIVE
2018-12-22 15:30:18+00:00,"⚽️ Toutes les infos d'avant-match, à 2h de #BarçaCelta en @LaLiga ! @_nelsonsemedo_ est de retour en latéral droit, @clement_lenglet et @Dembouz sont dans le groupe. Le Roi et le Pistolero aussi. Plus d'infos 👇
#ForçaBarça 🔵🔴 https://t.co/bimHrv2RRo",fcbarcelona_fra,NEGATIVE
2019-07-04 10:21:58+00:00,@owenc0207 Helaas kan je alleen artikelen bij ons laten bedrukken die via onze officiële webshop of winkel zijn gekocht.,AjaxFancare,NEGATIVE
2019-04-27 13:01:12+00:00,"🔥 ¡Hoy puede ser un gran día!
¡Equipo preparadooooo! 
⚽ #BarçaLevante https://t.co/X5cwiQAXdB",FCBarcelona_es,NEGATIVE
2018-12-02 11:11:45+00:00,"👏 El capitán es el noveno madridista con más encuentros en esta competición (405). #RMLiga 

https://t.co/tAw2D1JOyh",realmadrid,NEGATIVE
2018-02-17 13:06:30+00:00,"47' - Va via Olivieri, in velocità, ma il suo tiro dal limite non trova la porta! #TorinoJuve #JuventusYouth #Primavera",JuventusFCYouth,NEGATIVE
2019-05-20 13:15:15+00:00,"😍🐐🔥 Leo #Messi a @LaLiga 18/19

✅ Màxim golejador (36) 
✅ Màxim assistent (13)
✅ 3r Pitxitxi consecutiu (6è en total)
✅ Més ocasions generades (92)
✅ Més rematades a porteria (87)
✅ Més passades en camp contrari (1.587)
✅ Més punts guanyats gràcies als seus gols (18) https://t.co/DzODBQjaAb",FCBarcelona_cat,NEGATIVE
2019-04-10 07:29:34+00:00,@PaRTicLe007 @AFCAjax @AjaxYA Gefeliciteerd! ❌❌❌,AjaxFancare,NEGATIVE
2018-03-28 18:47:59+00:00,Jaaaaaa! Maxime Awoudja erhöht auf 3:0 für die #FCBAmateure (48.).,FCBjuniorteam,NEGATIVE
2019-05-04 14:05:28+00:00,💪👏 @lewy_official https://t.co/StaQrc1tjO,FCBayern,NEGATIVE
2019-05-15 09:26:06+00:00,🎂お誕生日おめでとう！ @Dembouz ! 🎊 🎉 https://t.co/amjIZ4EJa8,fcbarcelona_jp,NEGATIVE
2018-12-16 18:54:53+00:00,"❗ COMUNICADO MÉDICO 
🇵🇹 @_nelsonsemedo_ sentiu dores no joelho esquerdo e é baixa para o #LevanteBarça de hoje ⚽️ 

🔵🔴 #ForçaBarça https://t.co/0nYZFEYFdl",fcbarcelona_br,NEGATIVE
2019-06-03 01:30:45+00:00,"RT @VirgilvDijk: Unbelievable, thank you Reds! #YNWA 🏆 https://t.co/Y2Q5iuRJjR",ThaiLFC,POSITIVE
2019-03-10 20:56:25+00:00,50' | 1-1 | Penalty to @realmadrid. #RMLiga,realmadriden,NEGATIVE
2019-02-03 22:06:24+00:00,"Risultati #JuventusYouth: 📍 Torneo Pulcino di Pasqua, Juventus femminile #Under11 - Sisport U10  0-6",JuventusFCYouth,NEGATIVE
2019-01-22 18:14:30+00:00,"🔵🔴 @KPBofficial ’s first day as a Barça player was a busy one 😏
📹Full video➡ https://t.co/uXZE6bDNtM https://t.co/PyeXvHrKgW",FCBarcelona,NEGATIVE
2018-11-27 20:01:33+00:00,"▶1⃣ الحكم يعلن بداية المباراة!
روما 🆚 ريال مدريد
#هلا_مدريد | #RMUCL https://t.co/1LY8zG0Ub9",realmadridarab,NEGATIVE
2019-03-04 17:15:12+00:00,"#LFCU23s take on @Everton U23s at Anfield this evening. 👊

Join us pitchside as we preview the mini-derby. 🔴🔵

📺 Live on @LFCTV and @LFCTV GO from 18:30 GMT (19:00 GMT kick-off): https://t.co/BxfzKkm3b4  https://t.co/Ux3kiSarsG",LFC,NEGATIVE
2019-05-22 15:15:24+00:00,"⏱️ 105'
Inizia il secondo tempo supplementare. 
🔼 Malinverno
🔽 Robotti
#MilanYouth 
#MilanEmpoli 1-0",acmilanyouth,NEGATIVE
2019-01-09 19:56:17+00:00,RT @realmadrid: 💪 ¡VAMOS! #RMCopa https://t.co/YAmHR9HESv,realmadridjapan,NEGATIVE
2018-03-16 08:18:43+00:00,"RT @FCBjuniorteam: SPIELTAG! #packmas
Die #FCBAmateure empfangen um 19 Uhr den 1. FC Nürnberg II im Stadion an der Grünwalder Straße. #Baye…",FCBayern_FB,NEGATIVE
2018-09-10 10:20:25+00:00,"RT @realmadriden: 13 years since @SergioRamos' debut!
🏆 19 trophies
⚽ 76 goals
🚩 568 matches
#HalaMadrid https://t.co/mG3VgM1Dl0",realmadridfra,NEGATIVE
2018-12-12 19:25:21+00:00,"73' | 0-3 | But de Sigurdsson. 
#RMUCL",realmadridfra,NEGATIVE
